245	0.053688415229881	-0.000682122999971148	-0.000251537847639822
244	0.0536881332087593	-0.000682159336041014	-0.000252500964473218
17690	0.054147489761848	-0.000628584348538356	-0.000243741532183661
17691	0.0541477258610318	-0.00062855224387677	-0.000242786595092486
17812	0.0545901247587086	-0.00057600640560463	-0.000232065064752004
17813	0.054590318953424	-0.000575978373503462	-0.000231118427969165
17934	0.0550148443328527	-0.000524432563838543	-0.000217032852634748
17935	0.0550150008391401	-0.000524408424194569	-0.000216096092207356
18056	0.0554183191045628	-0.000474189154085757	-0.000202751111498469
18057	0.0554184422387288	-0.000474168775029193	-0.000201822522548322
18178	0.0557983622589782	-0.000425532526721959	-0.000189297440720192
18179	0.0557984566625434	-0.000425515633549926	-0.000188376470001542
18300	0.056151538030526	-0.000378810059768814	-0.000176793713860288
18301	0.0561516080961106	-0.000378796350733563	-0.000175879754669389
18422	0.0564765163314472	-0.000334001470821516	-0.000165287311352973
18423	0.0564765665162097	-0.000333990829529113	-0.000164379723878019
18544	0.0567718071092947	-0.000291333698305217	-0.000154887830503229
18545	0.0567718413271769	-0.000291326067925319	-0.00015398596066417
18666	0.0570373377372235	-0.000250975355138049	-0.00014614079473685
18667	0.0570373595695608	-0.000250970236552912	-0.000145243192020245
18788	0.05727303217784	-0.00021278523316532	-0.000138376070360417
18789	0.0572730446808026	-0.000212782393160123	-0.000137482211024353
18910	0.0574800381491744	-0.000176604572981379	-0.000131970052520663
18911	0.0574800438337643	-0.000176604615954507	-0.000131078818767132
19032	0.0576590509655706	-0.000142752777429976	-0.000126467853382058
19033	0.0576590513488338	-0.000142755540064685	-0.000125578796771407
19154	0.0578109569025941	-0.000111425345985809	-0.000121798484321843
19155	0.0578109536599885	-0.000111428395774601	-0.000120911261995754
19276	0.0579364783812362	-8.10807078685169e-05	-0.000117939916208348
19277	0.0579364744584995	-8.10850601934092e-05	-0.000117054099708451
19398	0.0580372343098323	-5.1385542341426e-05	-0.000114842440752052
19399	0.0580372312735805	-5.13963795046953e-05	-0.000113957676364526
19520	0.0581142513347351	-2.41738066061349e-05	-0.000112474501327359
19521	0.0581142465881575	-2.41889712539066e-05	-0.000111590591371558
19642	0.058167260617392	-1.33924594989113e-06	-0.000110844474901396
19643	0.0581672519122791	-1.35079605027558e-06	-0.000109961266440441
19764	0.058192981497522	2.34150310411517e-05	-0.000110053343024972
19765	0.0581929761173176	2.34005861847225e-05	-0.000109170315822877
246	0.0536887795515062	-0.000682076021639986	-0.000250292515328939
17692	0.0541480306196658	-0.000628510761979417	-0.000241551749220241
17814	0.0545905693504831	-0.000575942182520808	-0.000229894227584205
17936	0.055015202333358	-0.000524377291537442	-0.000214884578437428
18058	0.0554186004199272	-0.00047414253023303	-0.000200621495226378
18180	0.0557985775419782	-0.000425493921570328	-0.000187185218373903
18302	0.0561516973650211	-0.000378778782556197	-0.000174697499551017
18424	0.0564766299500121	-0.000333977256140348	-0.000163205643602625
18546	0.0567718839995443	-0.000291316416996323	-0.000152819215446772
18668	0.0570373861245591	-0.00025096386459693	-0.000144081912237453
18790	0.0572730590849386	-0.000212779003416737	-0.000136325725391722
18912	0.0574800493481009	-0.000176604993638639	-0.000129925688100205
19034	0.0576590499483712	-0.000142759476155506	-0.000124428446832189
19156	0.0578109475312359	-0.000111432758323776	-0.00011976325358387
19278	0.0579364674494062	-8.10912043176467e-05	-0.00011590788495362
19400	0.0580372254424812	-5.14110194409855e-05	-0.000112812807626676
19522	0.0581142385928131	-2.42093059619055e-05	-0.000110446816117924
19644	0.0581672390834068	-1.36667130910486e-06	-0.000108818381784739
19766	0.0581929686371648	2.33810359301179e-05	-0.000108027657080205
247	0.0536892505867566	-0.00068201522590768	-0.000248682390143034
17693	0.0541484246458002	-0.000628457077821753	-0.000239955181830568
17815	0.0545908930925012	-0.000575895343827425	-0.00022831142362799
17937	0.0550154628489858	-0.000524336997394321	-0.000213318176953656
18059	0.0554188049363216	-0.000474108559607449	-0.000199068651572936
18181	0.0557987338311973	-0.000425465814966615	-0.000185645013618213
18303	0.0561518127854026	-0.000378756036613608	-0.000173168926292717
18425	0.0564767119687276	-0.00033395967771446	-0.000161687639528122
18547	0.0567719391764413	-0.000291303912179314	-0.000151310694820385
18669	0.0570374204640712	-0.000250955601233649	-0.000142580457795977
18791	0.0572730777155621	-0.000212774597174195	-0.000134830469254755
18913	0.0574800564861674	-0.000176605458885879	-0.000128434769584808
19035	0.057659048147346	-0.00014276454374603	-0.000122941123515216
19157	0.0578109396185626	-0.000111438379046697	-0.000118278957512156
19279	0.0579364584015154	-8.10991260596361e-05	-0.000114425907901218
19401	0.0580372179255812	-5.14299362405317e-05	-0.000111332571089664
19523	0.0581142282799411	-2.42355898596045e-05	-0.000108967993562751
19645	0.0581672225298628	-1.38718072535437e-06	-0.000107340710071396
19767	0.0581929589948259	2.33558224264307e-05	-0.000106550277103639
